countryiso3code,date,value,value_min,value_max
AFG,2007.0,243.045,,
AFG,2008.0,238.354,,
AFG,2009.0,233.662,,
AFG,2010.0,228.971,,
AFG,2011.0,224.28,,
AFG,2012.0,219.588,,
AFG,2013.0,215.307,,
AFG,2014.0,211.026,,
AFG,2015.0,206.746,,
AFG,2016.0,202.465,,
AFG,2017.0,198.184,,
AFG,2018.0,192.532,,
AFG,2019.0,188.839,,
AFG,2020.0,183.88898907228702,184.34638090929081,183.4086750440641
AGO,1990.0,396.039,,
AGO,1991.0,393.9,,
AGO,1992.0,391.762,,
AGO,1993.0,386.523,,
AGO,1994.0,381.283,,
AGO,1995.0,376.044,,
AGO,1996.0,370.805,,
AGO,1997.0,365.566,,
AGO,1998.0,355.259,,
AGO,1999.0,344.953,,
AGO,2000.0,334.646,,
AGO,2001.0,324.339,,
AGO,2002.0,314.033,,
AGO,2003.0,303.361,,
AGO,2004.0,292.69,,
AGO,2005.0,282.019,,
AGO,2006.0,271.347,,
AGO,2007.0,260.676,,
AGO,2008.0,251.656,,
AGO,2009.0,242.637,,
AGO,2010.0,233.617,,
AGO,2011.0,224.597,,
AGO,2012.0,215.577,,
AGO,2013.0,212.458,,
AGO,2014.0,209.339,,
AGO,2015.0,206.219,,
AGO,2016.0,203.1,,
AGO,2017.0,199.981,,
AGO,2018.0,220.291,,
AGO,2019.0,216.821,,
AGO,2020.0,231.36671576568503,233.3408798968882,229.09055773162598
ALB,1990.0,74.524,,
ALB,1991.0,75.793,,
ALB,1992.0,77.062,,
ALB,1993.0,76.007,,
ALB,1994.0,74.951,,
ALB,1995.0,73.895,,
ALB,1996.0,72.839,,
ALB,1997.0,71.783,,
ALB,1998.0,69.539,,
ALB,1999.0,67.295,,
ALB,2000.0,65.051,,
ALB,2001.0,62.807,,
ALB,2002.0,60.562,,
ALB,2003.0,60.346,,
ALB,2004.0,60.13,,
ALB,2005.0,59.914,,
ALB,2006.0,59.697,,
ALB,2007.0,59.481,,
ALB,2008.0,58.217,,
ALB,2009.0,56.953,,
ALB,2010.0,55.689,,
ALB,2011.0,54.425,,
ALB,2012.0,53.161,,
ALB,2013.0,52.505,,
ALB,2014.0,51.85,,
ALB,2015.0,51.195,,
ALB,2016.0,50.539,,
ALB,2017.0,49.884,,
ALB,2018.0,49.486,,
ALB,2019.0,49.088,,
ALB,2020.0,48.491350376678845,48.778211305426254,48.05443856053134
AND,1990.0,0.0,,
AND,1991.0,0.0,,
AND,1992.0,0.0,,
AND,1993.0,0.0,,
AND,1994.0,0.0,,
AND,1995.0,0.0,,
AND,1996.0,0.0,,
AND,1997.0,0.0,,
AND,1998.0,0.0,,
AND,1999.0,0.0,,
AND,2000.0,0.0,,
AND,2001.0,0.0,,
AND,2002.0,0.0,,
AND,2003.0,0.0,,
AND,2004.0,0.0,,
AND,2005.0,0.0,,
AND,2006.0,0.0,,
AND,2007.0,0.0,,
AND,2008.0,0.0,,
AND,2009.0,0.0,,
AND,2010.0,0.0,,
AND,2011.0,0.0,,
AND,2012.0,0.0,,
AND,2013.0,0.0,,
AND,2014.0,0.0,,
AND,2015.0,0.0,,
AND,2016.0,0.0,,
AND,2017.0,0.0,,
AND,2018.0,0.0,,
AND,2019.0,0.0,,
AND,2020.0,0.0,,
ARB,1990.0,168.921434188789,,
ARB,1991.0,165.948673084851,,
ARB,1992.0,163.643941283355,,
ARB,1993.0,161.064832168278,,
ARB,1994.0,158.500691746242,,
ARB,1995.0,155.461363761262,,
ARB,1996.0,152.858091557319,,
ARB,1997.0,150.294099555638,,
ARB,1998.0,148.39075384198,,
ARB,1999.0,146.527448217181,,
ARB,2000.0,144.700537719023,,
ARB,2001.0,142.898621314231,,
ARB,2002.0,141.123759866681,,
ARB,2003.0,138.763708117913,,
ARB,2004.0,136.410239098803,,
ARB,2005.0,134.051487804281,,
ARB,2006.0,131.575067294351,,
ARB,2007.0,129.105055579611,,
ARB,2008.0,127.13946699554,,
ARB,2009.0,125.225785449981,,
ARB,2010.0,123.371159432449,,
ARB,2011.0,121.566594402643,,
ARB,2012.0,119.804151315854,,
ARB,2013.0,118.143826545418,,
ARB,2014.0,116.534794793021,,
ARB,2015.0,114.967679718168,,
ARB,2016.0,113.440004087832,,
ARB,2017.0,111.939363701095,,
ARB,2018.0,110.082162092933,,
ARB,2019.0,108.968599340334,,
ARB,2020.0,107.3033940859347,107.45648076633154,107.11601647401645
ARE,1990.0,117.816,,
ARE,1991.0,114.629,,
ARE,1992.0,111.442,,
ARE,1993.0,108.278,,
ARE,1994.0,105.115,,
ARE,1995.0,101.951,,
ARE,1996.0,98.787,,
ARE,1997.0,95.623,,
ARE,1998.0,92.397,,
ARE,1999.0,89.17,,
ARE,2000.0,85.943,,
ARE,2001.0,82.717,,
ARE,2002.0,79.49,,
ARE,2003.0,76.507,,
ARE,2004.0,73.524,,
ARE,2005.0,70.541,,
ARE,2006.0,67.557,,
ARE,2007.0,64.574,,
ARE,2008.0,63.499,,
ARE,2009.0,62.424,,
ARE,2010.0,61.349,,
ARE,2011.0,60.274,,
ARE,2012.0,59.199,,
ARE,2013.0,58.346,,
ARE,2014.0,57.493,,
ARE,2015.0,56.639,,
ARE,2016.0,55.786,,
ARE,2017.0,54.933,,
ARE,2018.0,44.863,,
ARE,2019.0,44.23,,
ARE,2020.0,38.42592363590151,38.79690970301447,38.01115789126848
ARG,1990.0,108.095,,
ARG,1991.0,107.306,,
ARG,1992.0,106.516,,
ARG,1993.0,105.338,,
ARG,1994.0,104.16,,
ARG,1995.0,102.982,,
ARG,1996.0,101.803,,
ARG,1997.0,100.625,,
ARG,1998.0,99.515,,
ARG,1999.0,98.406,,
ARG,2000.0,97.296,,
ARG,2001.0,96.186,,
ARG,2002.0,95.076,,
ARG,2003.0,94.03,,
ARG,2004.0,92.985,,
ARG,2005.0,91.939,,
ARG,2006.0,90.894,,
ARG,2007.0,89.848,,
ARG,2008.0,88.863,,
ARG,2009.0,87.878,,
ARG,2010.0,86.893,,
ARG,2011.0,85.908,,
ARG,2012.0,84.923,,
ARG,2013.0,83.995,,
ARG,2014.0,83.067,,
ARG,2015.0,82.139,,
ARG,2016.0,81.211,,
ARG,2017.0,80.283,,
ARG,2018.0,79.483,,
ARG,2019.0,78.682,,
ARG,2020.0,77.88230828205016,77.90411768990288,77.85526120394587
ARM,1990.0,130.425,,
ARM,1991.0,127.481,,
ARM,1992.0,124.538,,
ARM,1993.0,121.695,,
ARM,1994.0,118.853,,
ARM,1995.0,116.011,,
ARM,1996.0,113.168,,
ARM,1997.0,110.326,,
ARM,1998.0,106.198,,
ARM,1999.0,102.07,,
ARM,2000.0,97.943,,
ARM,2001.0,93.815,,
ARM,2002.0,89.687,,
ARM,2003.0,89.904,,
ARM,2004.0,90.121,,
ARM,2005.0,90.338,,
ARM,2006.0,90.555,,
ARM,2007.0,90.772,,
ARM,2008.0,88.245,,
ARM,2009.0,85.718,,
ARM,2010.0,83.191,,
ARM,2011.0,80.664,,
ARM,2012.0,78.137,,
ARM,2013.0,77.145,,
ARM,2014.0,76.153,,
ARM,2015.0,75.161,,
ARM,2016.0,74.168,,
ARM,2017.0,73.176,,
ARM,2018.0,65.595,,
ARM,2019.0,64.905,,
ARM,2020.0,59.7814160779985,60.308920721508144,58.865542961305486
ASM,1990.0,0.0,,
ASM,1991.0,0.0,,
ASM,1992.0,0.0,,
ASM,1993.0,0.0,,
ASM,1994.0,0.0,,
ASM,1995.0,0.0,,
ASM,1996.0,0.0,,
ASM,1997.0,0.0,,
ASM,1998.0,0.0,,
ASM,1999.0,0.0,,
ASM,2000.0,0.0,,
ASM,2001.0,0.0,,
ASM,2002.0,0.0,,
ASM,2003.0,0.0,,
ASM,2004.0,0.0,,
ASM,2005.0,0.0,,
ASM,2006.0,0.0,,
ASM,2007.0,0.0,,
ASM,2008.0,0.0,,
ASM,2009.0,0.0,,
ASM,2010.0,0.0,,
ASM,2011.0,0.0,,
ASM,2012.0,0.0,,
ASM,2013.0,0.0,,
ASM,2014.0,0.0,,
ASM,2015.0,0.0,,
ASM,2016.0,0.0,,
ASM,2017.0,0.0,,
ASM,2018.0,0.0,,
ASM,2019.0,0.0,,
ASM,2020.0,0.0,,
ATG,1990.0,154.489,,
ATG,1991.0,152.078,,
ATG,1992.0,149.666,,
ATG,1993.0,147.426,,
ATG,1994.0,145.187,,
ATG,1995.0,142.947,,
ATG,1996.0,140.707,,
ATG,1997.0,138.467,,
ATG,1998.0,136.401,,
ATG,1999.0,134.334,,
ATG,2000.0,132.267,,
ATG,2001.0,130.2,,
ATG,2002.0,128.133,,
ATG,2003.0,126.218,,
ATG,2004.0,124.304,,
ATG,2005.0,122.39,,
ATG,2006.0,120.475,,
ATG,2007.0,118.561,,
ATG,2008.0,117.031,,
ATG,2009.0,115.501,,
ATG,2010.0,113.97,,
ATG,2011.0,112.44,,
ATG,2012.0,110.91,,
ATG,2013.0,109.605,,
ATG,2014.0,108.3,,
ATG,2015.0,106.995,,
ATG,2016.0,105.69,,
ATG,2017.0,104.385,,
ATG,2018.0,83.136,,
ATG,2019.0,82.084,,
ATG,2020.0,70.22925727538215,70.78194438545195,69.53145416578815
AUS,1990.0,66.314,,
AUS,1991.0,65.316,,
AUS,1992.0,64.999,,
AUS,1993.0,61.603,,
AUS,1994.0,62.04,,
AUS,1995.0,60.378,,
AUS,1996.0,60.117,,
AUS,1997.0,59.605,,
AUS,1998.0,57.991,,
AUS,1999.0,55.876,,
AUS,2000.0,56.11,,
AUS,2001.0,53.636,,
AUS,2002.0,53.059,,
AUS,2003.0,50.706,,
AUS,2004.0,49.508,,
AUS,2005.0,47.595,,
AUS,2006.0,48.235,,
AUS,2007.0,48.119,,
AUS,2008.0,46.643,,
AUS,2009.0,47.91,,
AUS,2010.0,45.704,,
AUS,2011.0,46.069,,
AUS,2012.0,44.403,,
AUS,2013.0,44.986,,
AUS,2014.0,44.801,,
AUS,2015.0,45.201,,
AUS,2016.0,44.673,,
AUS,2017.0,43.338,,
AUS,2018.0,42.796,,
AUS,2019.0,42.263234788852586,42.81722969250732,41.3947351309975
AUS,2020.0,41.28447579032874,42.74353578234562,39.09806999836081
AUT,1990.0,74.578,,
AUT,1991.0,73.139,,
AUT,1992.0,71.612,,
AUT,1993.0,72.481,,
AUT,1994.0,70.497,,
AUT,1995.0,67.848,,
AUT,1996.0,67.426,,
AUT,1997.0,61.964,,
AUT,1998.0,62.274,,
AUT,1999.0,63.636,,
AUT,2000.0,63.196,,
AUT,2001.0,60.139,,
AUT,2002.0,58.829,,
AUT,2003.0,59.49,,
AUT,2004.0,55.035,,
AUT,2005.0,55.201,,
AUT,2006.0,51.442,,
AUT,2007.0,51.858,,
AUT,2008.0,50.262,,
AUT,2009.0,50.079,,
AUT,2010.0,48.689,,
AUT,2011.0,49.353,,
AUT,2012.0,46.708,,
AUT,2013.0,45.326,,
AUT,2014.0,46.009,,
AUT,2015.0,44.687,,
AUT,2016.0,43.796,,
AUT,2017.0,41.779,,
AUT,2018.0,41.11912889634099,42.696161016170535,39.79056115764661
AUT,2019.0,38.52681478036284,42.56351077675347,35.236882088979876
AUT,2020.0,36.031007886572574,44.290538198944326,29.715232600713392
AZE,1990.0,114.039,,
AZE,1991.0,114.603,,
AZE,1992.0,115.166,,
AZE,1993.0,115.005,,
AZE,1994.0,114.844,,
AZE,1995.0,114.682,,
AZE,1996.0,114.521,,
AZE,1997.0,114.36,,
AZE,1998.0,115.618,,
AZE,1999.0,116.875,,
AZE,2000.0,118.133,,
AZE,2001.0,119.39,,
AZE,2002.0,120.648,,
AZE,2003.0,114.889,,
AZE,2004.0,109.131,,
AZE,2005.0,103.372,,
AZE,2006.0,97.613,,
AZE,2007.0,91.855,,
AZE,2008.0,91.028,,
AZE,2009.0,90.202,,
AZE,2010.0,89.375,,
AZE,2011.0,88.549,,
AZE,2012.0,87.723,,
AZE,2013.0,88.155,,
AZE,2014.0,88.587,,
AZE,2015.0,89.019,,
AZE,2016.0,89.452,,
AZE,2017.0,89.884,,
AZE,2018.0,89.073,,
AZE,2019.0,88.263,,
AZE,2020.0,88.36935566242967,89.52744367650544,87.36864280450986
BDI,1990.0,340.026,,
BDI,1991.0,343.905,,
BDI,1992.0,347.785,,
BDI,1993.0,343.315,,
BDI,1994.0,338.846,,
BDI,1995.0,334.376,,
BDI,1996.0,329.906,,
BDI,1997.0,325.437,,
BDI,1998.0,326.343,,
BDI,1999.0,327.248,,
BDI,2000.0,328.154,,
BDI,2001.0,329.06,,
BDI,2002.0,329.966,,
BDI,2003.0,327.0,,
BDI,2004.0,324.034,,
BDI,2005.0,321.068,,
BDI,2006.0,318.103,,
BDI,2007.0,315.137,,
BDI,2008.0,307.511,,
BDI,2009.0,299.885,,
BDI,2010.0,292.259,,
BDI,2011.0,284.633,,
BDI,2012.0,277.007,,
BDI,2013.0,273.074,,
BDI,2014.0,269.141,,
BDI,2015.0,265.208,,
BDI,2016.0,261.275,,
BDI,2017.0,257.341,,
BDI,2018.0,253.135,,
BDI,2019.0,248.913,,
BDI,2020.0,244.78934197378783,246.15381171787175,243.77764517932707
BEL,1990.0,75.087,,
BEL,1991.0,72.279,,
BEL,1992.0,73.418,,
BEL,1993.0,71.674,,
BEL,1994.0,73.275,,
BEL,1995.0,71.387,,
BEL,1996.0,70.658,,
BEL,1997.0,70.724,,
BEL,1998.0,70.916,,
BEL,1999.0,67.493,,
BEL,2000.0,68.703,,
BEL,2001.0,67.722,,
BEL,2002.0,66.905,,
BEL,2003.0,65.357,,
BEL,2004.0,62.807,,
BEL,2005.0,62.164,,
BEL,2006.0,61.11,,
BEL,2007.0,63.062,,
BEL,2008.0,61.626,,
BEL,2009.0,61.099,,
BEL,2010.0,59.259,,
BEL,2011.0,59.442,,
BEL,2012.0,57.003,,
BEL,2013.0,57.458,,
BEL,2014.0,53.212,,
BEL,2015.0,53.933,,
BEL,2016.0,51.237,,
BEL,2017.0,49.29,,
BEL,2018.0,49.245,,
BEL,2019.0,47.55825476718434,48.73935067684503,46.33506342732097
BEL,2020.0,47.87114937602835,50.99261931937606,44.78043195057599
BEN,1990.0,244.773,,
BEN,1991.0,240.201,,
BEN,1992.0,235.628,,
BEN,1993.0,239.82,,
BEN,1994.0,244.013,,
BEN,1995.0,248.205,,
BEN,1996.0,252.398,,
BEN,1997.0,256.59,,
BEN,1998.0,256.818,,
BEN,1999.0,257.046,,
BEN,2000.0,257.273,,
BEN,2001.0,257.501,,
BEN,2002.0,257.729,,
BEN,2003.0,253.713,,
BEN,2004.0,249.696,,
BEN,2005.0,245.68,,
BEN,2006.0,241.664,,
BEN,2007.0,237.648,,
BEN,2008.0,235.644,,
BEN,2009.0,233.641,,
BEN,2010.0,231.638,,
BEN,2011.0,229.635,,
BEN,2012.0,227.631,,
BEN,2013.0,224.952,,
BEN,2014.0,222.272,,
BEN,2015.0,219.592,,
BEN,2016.0,216.912,,
BEN,2017.0,214.232,,
BEN,2018.0,211.008,,
BEN,2019.0,208.039,,
BEN,2020.0,205.3029434263846,206.15626991055296,204.51939104536766
BFA,1990.0,296.19,,
BFA,1991.0,298.758,,
BFA,1992.0,301.327,,
BFA,1993.0,301.388,,
BFA,1994.0,301.45,,
BFA,1995.0,301.511,,
BFA,1996.0,301.572,,
BFA,1997.0,301.633,,
BFA,1998.0,300.614,,
BFA,1999.0,299.594,,
BFA,2000.0,298.574,,
BFA,2001.0,297.554,,
BFA,2002.0,296.534,,
BFA,2003.0,293.009,,
BFA,2004.0,289.484,,
BFA,2005.0,285.958,,
BFA,2006.0,282.433,,
BFA,2007.0,278.907,,
BFA,2008.0,274.547,,
BFA,2009.0,270.186,,
BFA,2010.0,265.826,,
BFA,2011.0,261.466,,
BFA,2012.0,257.105,,
BFA,2013.0,252.233,,
BFA,2014.0,247.36,,
BFA,2015.0,242.487,,
BFA,2016.0,237.615,,
BFA,2017.0,232.742,,
BFA,2018.0,228.16,,
BFA,2019.0,223.561,,
BFA,2020.0,219.3237705258633,219.81821452473463,218.88053610321427
BGD,1990.0,195.77,,
BGD,1991.0,193.76,,
BGD,1992.0,191.751,,
BGD,1993.0,189.789,,
BGD,1994.0,187.827,,
BGD,1995.0,185.865,,
BGD,1996.0,183.903,,
BGD,1997.0,181.942,,
BGD,1998.0,176.149,,
BGD,1999.0,170.357,,
BGD,2000.0,164.565,,
BGD,2001.0,158.773,,
BGD,2002.0,152.98,,
BGD,2003.0,148.699,,
BGD,2004.0,144.418,,
BGD,2005.0,140.137,,
BGD,2006.0,135.856,,
BGD,2007.0,131.575,,
BGD,2008.0,128.84,,
BGD,2009.0,126.106,,
BGD,2010.0,123.372,,
BGD,2011.0,120.637,,
BGD,2012.0,117.903,,
BGD,2013.0,115.091,,
BGD,2014.0,112.278,,
BGD,2015.0,109.465,,
BGD,2016.0,106.653,,
BGD,2017.0,103.84,,
BGD,2018.0,114.505,,
BGD,2019.0,112.51,,
BGD,2020.0,119.88561109201305,121.01358562930584,118.77476070768392
BGR,1990.0,98.081,,
BGR,1991.0,96.629,,
BGR,1992.0,99.086,,
BGR,1993.0,94.867,,
BGR,1994.0,98.232,,
BGR,1995.0,100.065,,
BGR,1996.0,99.791,,
BGR,1997.0,106.49,,
BGR,1998.0,98.497,,
BGR,1999.0,99.048,,
BGR,2000.0,98.817,,
BGR,2001.0,95.108,,
BGR,2002.0,93.926,,
BGR,2003.0,91.42,,
BGR,2004.0,92.267,,
BGR,2005.0,92.247,,
BGR,2006.0,93.389,,
BGR,2007.0,91.31,,
BGR,2008.0,88.735,,
BGR,2009.0,87.304,,
BGR,2010.0,87.933,,
BGR,2011.0,85.702,,
BGR,2012.0,82.257,,
BGR,2013.0,82.085,,
BGR,2014.0,88.291,,
BGR,2015.0,86.607,,
BGR,2016.0,86.466,,
BGR,2017.0,86.496,,
BGR,2018.0,89.51056447867373,94.13231738090279,85.89152639377494
BGR,2019.0,91.48145690517407,104.00216703488202,82.1219013981783
BGR,2020.0,93.86994578103473,121.54089687960112,74.81336712216041
BHR,1990.0,98.105,,
BHR,1991.0,96.009,,
BHR,1992.0,93.914,,
BHR,1993.0,91.936,,
BHR,1994.0,89.957,,
BHR,1995.0,87.979,,
BHR,1996.0,86.001,,
BHR,1997.0,84.023,,
BHR,1998.0,82.133,,
BHR,1999.0,80.243,,
BHR,2000.0,78.353,,
BHR,2001.0,76.463,,
BHR,2002.0,74.573,,
BHR,2003.0,72.824,,
BHR,2004.0,71.075,,
BHR,2005.0,69.326,,
BHR,2006.0,67.578,,
BHR,2007.0,65.829,,
BHR,2008.0,64.95,,
BHR,2009.0,64.072,,
BHR,2010.0,63.193,,
BHR,2011.0,62.315,,
BHR,2012.0,61.436,,
BHR,2013.0,60.59,,
BHR,2014.0,59.743,,
BHR,2015.0,58.897,,
BHR,2016.0,58.05,,
BHR,2017.0,57.204,,
BHR,2018.0,56.217,,
BHR,2019.0,55.458,,
BHR,2020.0,54.540115405361234,54.67517280953583,54.36066123475843
BHS,1990.0,148.7,,
BHS,1991.0,147.626,,
BHS,1992.0,146.551,,
BHS,1993.0,146.406,,
BHS,1994.0,146.26,,
BHS,1995.0,146.114,,
BHS,1996.0,145.968,,
BHS,1997.0,145.822,,
BHS,1998.0,144.428,,
BHS,1999.0,143.034,,
BHS,2000.0,141.64,,
BHS,2001.0,140.247,,
BHS,2002.0,138.853,,
BHS,2003.0,137.558,,
BHS,2004.0,136.264,,
BHS,2005.0,134.97,,
BHS,2006.0,133.676,,
BHS,2007.0,132.382,,
BHS,2008.0,130.391,,
BHS,2009.0,128.401,,
BHS,2010.0,126.411,,
BHS,2011.0,124.421,,
BHS,2012.0,122.431,,
BHS,2013.0,121.208,,
BHS,2014.0,119.986,,
BHS,2015.0,118.763,,
BHS,2016.0,117.541,,
BHS,2017.0,116.318,,
BHS,2018.0,116.813,,
BHS,2019.0,115.62,,
BHS,2020.0,115.57293850358212,115.83442582430786,115.2160319237536
BIH,1990.0,105.158,,
BIH,1991.0,105.43,,
BIH,1992.0,105.702,,
BIH,1993.0,102.253,,
BIH,1994.0,98.805,,
BIH,1995.0,95.356,,
BIH,1996.0,91.907,,
BIH,1997.0,88.459,,
BIH,1998.0,86.101,,
BIH,1999.0,83.742,,
BIH,2000.0,81.384,,
BIH,2001.0,79.026,,
BIH,2002.0,76.668,,
BIH,2003.0,75.798,,
BIH,2004.0,74.928,,
BIH,2005.0,74.058,,
BIH,2006.0,73.188,,
BIH,2007.0,72.318,,
BIH,2008.0,71.406,,
BIH,2009.0,70.493,,
BIH,2010.0,69.581,,
BIH,2011.0,68.668,,
BIH,2012.0,67.756,,
BIH,2013.0,66.767,,
BIH,2014.0,65.777,,
BIH,2015.0,64.788,,
BIH,2016.0,63.799,,
BIH,2017.0,62.81,,
BIH,2018.0,59.775,,
BIH,2019.0,58.963,,
BIH,2020.0,56.6915972211817,56.927743160762105,56.446250965488865
BLR,1990.0,107.204,,
BLR,1991.0,110.0,,
BLR,1992.0,115.421,,
BLR,1993.0,125.075,,
BLR,1994.0,125.783,,
BLR,1995.0,131.093,,
BLR,1996.0,128.347,,
BLR,1997.0,130.648,,
BLR,1998.0,130.858,,
BLR,1999.0,134.812,,
BLR,2000.0,125.338,,
BLR,2001.0,130.326,,
BLR,2002.0,137.368,,
BLR,2003.0,130.887,,
BLR,2004.0,128.963,,
BLR,2005.0,127.967,,
BLR,2006.0,122.46,,
BLR,2007.0,115.608,,
BLR,2008.0,111.707,,
BLR,2009.0,113.28,,
BLR,2010.0,112.143,,
BLR,2011.0,114.383,,
BLR,2012.0,97.548,,
BLR,2013.0,95.272,,
BLR,2014.0,89.986,,
BLR,2015.0,82.36,,
BLR,2016.0,82.559,,
BLR,2017.0,77.933,,
BLR,2018.0,79.839,,
BLR,2019.0,0.0,,
BLR,2020.0,0.0,,
BLZ,1990.0,119.975,,
BLZ,1991.0,125.444,,
BLZ,1992.0,130.913,,
BLZ,1993.0,133.848,,
BLZ,1994.0,136.784,,
BLZ,1995.0,139.719,,
BLZ,1996.0,142.655,,
BLZ,1997.0,145.59,,
BLZ,1998.0,145.916,,
BLZ,1999.0,146.242,,
BLZ,2000.0,146.568,,
BLZ,2001.0,146.894,,
BLZ,2002.0,147.22,,
BLZ,2003.0,145.414,,
BLZ,2004.0,143.608,,
BLZ,2005.0,141.802,,
BLZ,2006.0,139.996,,
BLZ,2007.0,138.19,,
BLZ,2008.0,137.806,,
BLZ,2009.0,137.422,,
BLZ,2010.0,137.038,,
BLZ,2011.0,136.654,,
BLZ,2012.0,136.27,,
BLZ,2013.0,133.726,,
BLZ,2014.0,131.183,,
BLZ,2015.0,128.639,,
BLZ,2016.0,126.096,,
BLZ,2017.0,123.552,,
BLZ,2018.0,117.655,,
BLZ,2019.0,116.596,,
BLZ,2020.0,112.05501422868075,112.60362708308259,111.44400614641522
BMU,1990.0,0.0,,
BMU,1991.0,0.0,,
BMU,1992.0,0.0,,
BMU,1993.0,0.0,,
BMU,1994.0,0.0,,
BMU,1995.0,0.0,,
BMU,1996.0,0.0,,
BMU,1997.0,0.0,,
BMU,1998.0,0.0,,
BMU,1999.0,0.0,,
BMU,2000.0,0.0,,
BMU,2001.0,0.0,,
BMU,2002.0,0.0,,
BMU,2003.0,0.0,,
BMU,2004.0,0.0,,
BMU,2005.0,0.0,,
BMU,2006.0,0.0,,
BMU,2007.0,0.0,,
BMU,2008.0,0.0,,
BMU,2009.0,0.0,,
BMU,2010.0,0.0,,
BMU,2011.0,0.0,,
BMU,2012.0,0.0,,
BMU,2013.0,0.0,,
BMU,2014.0,0.0,,
BMU,2015.0,0.0,,
BMU,2016.0,0.0,,
BMU,2017.0,0.0,,
BMU,2018.0,0.0,,
BMU,2019.0,0.0,,
BMU,2020.0,0.0,,
BOL,1990.0,257.478,,
BOL,1991.0,252.065,,
BOL,1992.0,246.652,,
BOL,1993.0,241.612,,
BOL,1994.0,236.572,,
BOL,1995.0,231.533,,
BOL,1996.0,226.493,,
BOL,1997.0,221.453,,
BOL,1998.0,216.963,,
BOL,1999.0,212.472,,
BOL,2000.0,207.982,,
BOL,2001.0,203.491,,
BOL,2002.0,199.0,,
BOL,2003.0,195.201,,
BOL,2004.0,191.401,,
BOL,2005.0,187.602,,
BOL,2006.0,183.802,,
BOL,2007.0,180.002,,
BOL,2008.0,176.339,,
BOL,2009.0,172.675,,
BOL,2010.0,169.011,,
BOL,2011.0,165.347,,
BOL,2012.0,161.683,,
BOL,2013.0,158.56,,
BOL,2014.0,155.437,,
BOL,2015.0,152.314,,
BOL,2016.0,149.191,,
BOL,2017.0,146.068,,
BOL,2018.0,138.315,,
BOL,2019.0,136.654,,
BOL,2020.0,130.84693107502991,131.14874019464563,130.4850074928502
BRA,1990.0,158.83,,
BRA,1991.0,155.648,,
BRA,1992.0,152.466,,
BRA,1993.0,149.222,,
BRA,1994.0,145.977,,
BRA,1995.0,142.733,,
BRA,1996.0,139.489,,
BRA,1997.0,136.245,,
BRA,1998.0,132.65,,
BRA,1999.0,129.055,,
BRA,2000.0,125.46,,
BRA,2001.0,121.864,,
BRA,2002.0,118.269,,
BRA,2003.0,115.955,,
